Experiment,Year,Location,Range,Row,Plot,Rep,Nitrogen,Weed_Pressure,Pedigree,Hybrid,Stand_Count,Planting_Date,Harvest_Date,FDT,RTA,PHT,EHT,SDL,SDS,YIELD,PROT,OIL,STA
OREI_Replicated_Exp,2018,Macomb,14,41,31204,3,N2,WMINUS,PHHB9*PHZ51,UIUC4,31,6/7/2018,11/21/2018,1.833333333,99.69333333,246,94,19.768,18.134,125.7796368,7.4,3.6,72.7
OREI_Replicated_Exp,2018,Macomb,15,5,31101,3,N1,WMINUS,PHHB9*PHM49,UIUC1,16,6/7/2018,11/20/2018,1.916666667,66.53166667,200,98,42.37,13.676,84.37236621,8.8,3.6,71.8
OREI_Replicated_Exp,2018,Macomb,15,9,31106,3,N1,WMINUS,PHP38*Q381,UIUC6,23,6/7/2018,11/20/2018,1.845,77.50375,190,79,24.446,22.068,94.16110955,8.3,4,71.4
OREI_Replicated_Exp,2018,Macomb,15,13,31110,3,N1,WMINUS,17.461,ORG1,18,6/7/2018,11/20/2018,1.913333333,82.13083333,226,124,23.328,21.212,154.6328283,10.1,5,68.3
OREI_Replicated_Exp,2018,Macomb,15,17,31107,3,N1,WMINUS,PHW52*LH185,UIUC7,22,6/7/2018,11/20/2018,1.9,72.225,219,68,21.264,19.074,79.81363106,7.4,3.7,72.5
OREI_Replicated_Exp,2018,Macomb,15,21,31103,3,N1,WMINUS,PHHB9*PHW30,UIUC3,29,6/7/2018,11/20/2018,1.896666667,87.42416667,236,79,22.224,19.678,126.0349161,7.6,3.7,72.4
OREI_Replicated_Exp,2018,Macomb,15,25,31102,3,N1,WMINUS,PHHB9*PHR63,UIUC2,27,6/7/2018,11/20/2018,1.913333333,77.6925,215,79,22.262,19.576,112.8698225,7.6,3.6,72.7
OREI_Replicated_Exp,2018,Macomb,15,29,31108,3,N1,WMINUS,PHW52*Q381,UIUC8,13,6/7/2018,11/21/2018,1.926666667,45.85,284,80,14.548,12.926,60.2362505,9,3.9,71.2
OREI_Replicated_Exp,2018,Macomb,15,33,31104,3,N1,WMINUS,PHHB9*PHZ51,UIUC4,31,6/7/2018,11/21/2018,1.89,98.84333333,235,83,20.996,19.3,139.9964849,7,3.5,73.3
OREI_Replicated_Exp,2018,Macomb,15,37,31109,3,N1,WMINUS,461.2B24,ORG2,28,6/7/2018,11/21/2018,1.88,85.48333333,213,94,21.518,18.814,86.91645405,9.4,4.3,70
OREI_Replicated_Exp,2018,Macomb,15,41,31105,3,N1,WMINUS,PHHB9*Q381,UIUC5,27,6/7/2018,11/21/2018,1.916666667,110.9175,209,81,19.472,17.546,103.2711327,7.8,3.7,72.2
OREI_Replicated_Exp,2018,Macomb,16,5,32101,3,N1,WPLUS,PHHB9*PHM49,UIUC1,18,6/7/2018,11/20/2018,1.926666667,51.64666667,205,82,16.04,14.78,93.44212797,8.3,3.5,72.3
OREI_Replicated_Exp,2018,Macomb,16,9,32106,3,N1,WPLUS,PHP38*Q381,UIUC6,25,6/7/2018,11/20/2018,1.866666667,77.835,197,79,23.734,21.82,95.40066725,8.6,4.1,71
OREI_Replicated_Exp,2018,Macomb,16,13,32110,3,N1,WPLUS,17.461,ORG1,24,6/7/2018,11/20/2018,1.903333333,76.855,212,87,20.088,17.136,144.3491124,9.1,5.3,68.8
OREI_Replicated_Exp,2018,Macomb,16,17,32107,3,N1,WPLUS,PHW52*LH185,UIUC7,29,6/7/2018,11/20/2018,1.9,83.035,225,83,19.892,17.26,69.08885076,7.9,3.8,72
OREI_Replicated_Exp,2018,Macomb,16,21,32103,3,N1,WPLUS,PHHB9*PHW30,UIUC3,31,6/7/2018,11/20/2018,1.86,86.83,245,99,22.816,19.88,151.0761642,7.6,3.7,72.4
OREI_Replicated_Exp,2018,Macomb,16,25,32102,3,N1,WPLUS,PHHB9*PHR63,UIUC2,28,6/7/2018,11/20/2018,1.923333333,76.85222222,207,63,21.11,19.012,123.7489434,7.9,3.7,72.3
OREI_Replicated_Exp,2018,Macomb,16,29,32108,3,N1,WPLUS,PHW52*Q381,UIUC8,12,6/7/2018,11/21/2018,1.92,68.17083333,188,58,20.556,17.566,65.53711831,8.9,3.8,71.3
OREI_Replicated_Exp,2018,Macomb,16,33,32104,3,N1,WPLUS,PHHB9*PHZ51,UIUC4,20,6/7/2018,11/21/2018,1.9,84.09916667,237,86,20.926,19.016,132.4227543,7.4,3.5,72.8
OREI_Replicated_Exp,2018,Macomb,16,37,32109,3,N1,WPLUS,461.2B24,ORG2,20,6/7/2018,11/21/2018,1.876666667,90.84916667,220,92,23.612,20.754,88.94460602,9.4,4.7,69.4
OREI_Replicated_Exp,2018,Macomb,16,41,32105,3,N1,WPLUS,PHHB9*Q381,UIUC5,26,6/7/2018,11/21/2018,1.923333333,50.5675,198,76,19.136,16.748,79.52791958,8,3.8,72
OREI_Replicated_Exp,2018,Macomb,17,5,31303,3,N3,WMINUS,PHHB9*PHW30,UIUC3,25,6/7/2018,11/20/2018,1.893333333,69.57666667,237,112,15.572,13.682,115.6329285,10.3,3.7,70.2
OREI_Replicated_Exp,2018,Macomb,17,9,31305,3,N3,WMINUS,PHHB9*Q381,UIUC5,30,6/7/2018,11/20/2018,1.883333333,71.48833333,213,83,22.832,20.928,158.9460263,9.1,3.8,71.2
OREI_Replicated_Exp,2018,Macomb,17,13,31308,3,N3,WMINUS,PHW52*Q381,UIUC8,14,6/7/2018,11/20/2018,1.866666667,77,204,72,22.052,19.59,85.9584723,9.5,4.2,70.6
OREI_Replicated_Exp,2018,Macomb,17,17,31306,3,N3,WMINUS,PHP38*Q381,UIUC6,26,6/7/2018,11/20/2018,1.88,100.0275,202,83,22.402,19.858,119.1418361,9.4,4.1,70.6
OREI_Replicated_Exp,2018,Macomb,17,21,31304,3,N3,WMINUS,PHHB9*PHZ51,UIUC4,26,6/7/2018,11/20/2018,1.816666667,95.94166667,253,90,22.21,20.22,145.643768,9.3,3.7,71
OREI_Replicated_Exp,2018,Macomb,17,25,31301,3,N3,WMINUS,PHHB9*PHM49,UIUC1,29,6/7/2018,11/20/2018,1.916666667,80.82583333,215,88,24.064,22.45,138.5542268,8.5,3.6,72.2
OREI_Replicated_Exp,2018,Macomb,17,29,31310,3,N3,WMINUS,17.461,ORG1,27,6/7/2018,11/21/2018,1.923333333,71.77583333,228,125,19.22,17.476,144.2856654,9.1,5.1,69.1
OREI_Replicated_Exp,2018,Macomb,17,33,31309,3,N3,WMINUS,461.2B24,ORG2,26,6/7/2018,11/21/2018,1.893333333,97.60333333,234,113,21.512,18.508,126.8326759,10.7,4.9,68.2
OREI_Replicated_Exp,2018,Macomb,17,37,31307,3,N3,WMINUS,PHW52*LH185,UIUC7,23,6/7/2018,11/21/2018,1.883333333,81.9775,225,80,20.894,18.724,118.7805506,7.6,3.5,72.7
OREI_Replicated_Exp,2018,Macomb,17,41,31302,3,N3,WMINUS,PHHB9*PHR63,UIUC2,25,6/7/2018,11/21/2018,1.926666667,82.1425,220,73,21.552,19.75,127.1085076,8,3.7,72.2
OREI_Replicated_Exp,2018,Macomb,18,5,32303,3,N3,WPLUS,PHHB9*PHW30,UIUC3,6,6/7/2018,11/20/2018,1.92,69.87083333,240,122,17.168,15.424,126.420918,9.6,3.9,70.8
OREI_Replicated_Exp,2018,Macomb,18,9,32305,3,N3,WPLUS,PHHB9*Q381,UIUC5,26,6/7/2018,11/20/2018,1.866666667,77.6025,210,84,22.908,21.166,134.7132828,8.7,3.9,71.1
OREI_Replicated_Exp,2018,Macomb,18,13,32308,3,N3,WPLUS,PHW52*Q381,UIUC8,15,6/7/2018,11/20/2018,1.826666667,76.63166667,205,82,21.282,18.794,71.53125107,10.1,4,70.2
OREI_Replicated_Exp,2018,Macomb,18,17,32306,3,N3,WPLUS,PHP38*Q381,UIUC6,18,6/7/2018,11/20/2018,1.863333333,79.5225,221,99,22.012,20.044,93.52960804,9,4,71
OREI_Replicated_Exp,2018,Macomb,18,21,32304,3,N3,WPLUS,PHHB9*PHZ51,UIUC4,26,6/7/2018,11/20/2018,1.856666667,103.5075,255,106,22.978,20.93,125.9668309,8.4,3.5,72.1
OREI_Replicated_Exp,2018,Macomb,18,25,32301,3,N3,WPLUS,PHHB9*PHM49,UIUC1,28,6/7/2018,11/20/2018,1.906666667,83.99333333,221,79,22.388,20.326,139.0760852,8.9,3.6,71.8
OREI_Replicated_Exp,2018,Macomb,18,29,32310,3,N3,WPLUS,17.461,ORG1,20,6/7/2018,11/21/2018,1.92,77.50833333,205,94,23.134,20.556,127.3160511,9.7,5,68.8
OREI_Replicated_Exp,2018,Macomb,18,33,32309,3,N3,WPLUS,461.2B24,ORG2,22,6/7/2018,11/21/2018,1.896666667,102.5775,223,108,22,18.33,114.7225056,10,4.9,68.7
OREI_Replicated_Exp,2018,Macomb,18,37,32307,3,N3,WPLUS,PHW52*LH185,UIUC7,20,6/7/2018,11/21/2018,1.856666667,104.2408333,226,79,18.998,16.838,134.3403857,7.8,3.3,72.7
OREI_Replicated_Exp,2018,Macomb,18,41,32302,3,N3,WPLUS,PHHB9*PHR63,UIUC2,27,6/7/2018,11/21/2018,1.916666667,75.1125,216,76,20.97,17.252,138.7596409,8.2,3.7,72.2
OREI_Replicated_Exp,2018,Macomb,19,5,42208,4,N2,WPLUS,PHW52*Q381,UIUC8,7,6/7/2018,11/20/2018,1.883333333,66.94166667,180,75,22.402,19.496,.,10.3,3.9,70
OREI_Replicated_Exp,2018,Macomb,19,9,42203,4,N2,WPLUS,PHHB9*PHW30,UIUC3,31,6/7/2018,11/20/2018,1.816666667,95.80333333,237,78,25.264,22.544,145.1850643,8.7,3.6,71.6
OREI_Replicated_Exp,2018,Macomb,19,13,42204,4,N2,WPLUS,PHHB9*PHZ51,UIUC4,25,6/7/2018,11/20/2018,1.87,81.54166667,249,98,21.276,19.206,147.0746902,9.1,3.6,71.4
OREI_Replicated_Exp,2018,Macomb,19,17,42205,4,N2,WPLUS,PHHB9*Q381,UIUC5,20,6/7/2018,11/20/2018,1.91,78.275,213,82,22.206,19.98,84.13653688,8.7,3.8,71.3
OREI_Replicated_Exp,2018,Macomb,19,21,42202,4,N2,WPLUS,PHHB9*PHR63,UIUC2,22,6/7/2018,11/20/2018,1.89,78.08916667,212,75,24.878,22.28,140.8708899,8.8,3.8,71.4
OREI_Replicated_Exp,2018,Macomb,19,25,42209,4,N2,WPLUS,461.2B24,ORG2,30,6/7/2018,11/20/2018,1.906666667,63.08666667,199,91,21.08,18.986,113.5887092,9.9,4.9,68.9
OREI_Replicated_Exp,2018,Macomb,19,29,42201,4,N2,WPLUS,PHHB9*PHM49,UIUC1,14,6/7/2018,11/21/2018,1.896666667,79.52333333,206,85,20.756,18.706,112.2472324,8.3,3.6,72
OREI_Replicated_Exp,2018,Macomb,19,33,42206,4,N2,WPLUS,PHP38*Q381,UIUC6,25,6/7/2018,11/21/2018,1.876666667,76.57833333,212,75,22.776,19.83,107.9689599,8.7,3.9,71.4
OREI_Replicated_Exp,2018,Macomb,19,37,42207,4,N2,WPLUS,PHW52*LH185,UIUC7,22,6/7/2018,11/21/2018,1.9,82.025,215,78,20.266,18.286,123.866228,7.7,3.4,72.5
OREI_Replicated_Exp,2018,Macomb,19,41,42210,4,N2,WPLUS,17.461,ORG1,30,6/7/2018,11/21/2018,1.933333333,90.10083333,222,113,19.492,16.75,108.9769571,.,.,.
OREI_Replicated_Exp,2018,Macomb,20,5,41208,4,N2,WMINUS,PHW52*Q381,UIUC8,10,6/7/2018,11/20/2018,1.92,56.855,203,96,20.162,17.662,39.72552423,10.3,4,69.9
OREI_Replicated_Exp,2018,Macomb,20,9,41203,4,N2,WMINUS,PHHB9*PHW30,UIUC3,27,6/7/2018,11/20/2018,1.85,70.69416667,233,105,22.806,20.472,95.40210033,9.1,4,71
OREI_Replicated_Exp,2018,Macomb,20,13,41204,4,N2,WMINUS,PHHB9*PHZ51,UIUC4,14,6/7/2018,11/20/2018,1.886666667,87.02583333,249,100,22.728,19.902,178.4938344,8.2,3.5,72.2
OREI_Replicated_Exp,2018,Macomb,20,17,41205,4,N2,WMINUS,PHHB9*Q381,UIUC5,15,6/7/2018,11/20/2018,1.903333333,66.015,207,92,20.38,18.104,89.16727939,9.2,3.6,71.3
OREI_Replicated_Exp,2018,Macomb,20,21,41202,4,N2,WMINUS,PHHB9*PHR63,UIUC2,22,6/7/2018,11/20/2018,1.88,75.795,208,87,23.586,21.568,140.8772558,8.6,3.6,71.9
OREI_Replicated_Exp,2018,Macomb,20,25,41209,4,N2,WMINUS,461.2B24,ORG2,29,6/7/2018,11/20/2018,1.893333333,71.1925,208,91,21.548,19.696,104.5823586,10.4,4.7,68.6
OREI_Replicated_Exp,2018,Macomb,20,29,41201,4,N2,WMINUS,PHHB9*PHM49,UIUC1,26,6/7/2018,11/21/2018,1.89,78.51416667,217,81,21.446,19.662,146.1237736,8.4,3.4,72.2
OREI_Replicated_Exp,2018,Macomb,20,33,41206,4,N2,WMINUS,PHP38*Q381,UIUC6,23,6/7/2018,11/21/2018,1.86,81.64583333,213,76,23.636,21.272,110.5029586,8.7,4,71.1
OREI_Replicated_Exp,2018,Macomb,20,37,41207,4,N2,WMINUS,PHW52*LH185,UIUC7,27,6/7/2018,11/21/2018,1.876666667,85.33166667,223,80,20.594,18.224,148.6156931,7.6,3.4,72.6
OREI_Replicated_Exp,2018,Macomb,20,41,41210,4,N2,WMINUS,17.461,ORG1,35,6/7/2018,11/21/2018,1.923333333,63.24083333,222,128,19.574,17.412,121.9027266,8.7,4.9,69.6
OREI_Replicated_Exp,2018,Macomb,21,5,41305,4,N3,WMINUS,PHHB9*Q381,UIUC5,16,6/7/2018,11/20/2018,1.926666667,72.90333333,203,82,18.064,16.412,85.6563305,10.1,3.8,70.2
OREI_Replicated_Exp,2018,Macomb,21,9,41310,4,N3,WMINUS,17.461,ORG1,28,6/7/2018,11/20/2018,1.91,73.79,212,96,22.1,15.004,109.0279902,10.6,4.9,68.1
OREI_Replicated_Exp,2018,Macomb,21,13,41303,4,N3,WMINUS,PHHB9*PHW30,UIUC3,28,6/7/2018,11/20/2018,1.85,95.97916667,242,96,24.792,21.64,189.1954023,8.8,3.8,71.4
OREI_Replicated_Exp,2018,Macomb,21,17,41308,4,N3,WMINUS,PHW52*Q381,UIUC8,13,6/7/2018,11/20/2018,1.873333333,85.14333333,213,83,21.1,19.104,63.36437665,9.9,4,70.4
OREI_Replicated_Exp,2018,Macomb,21,21,41309,4,N3,WMINUS,461.2B24,ORG2,31,6/7/2018,11/20/2018,1.903333333,81.88166667,200,96,22.646,18.116,114.3970286,10.3,4.6,68.8
OREI_Replicated_Exp,2018,Macomb,21,25,41302,4,N3,WMINUS,PHHB9*PHR63,UIUC2,30,6/7/2018,11/20/2018,1.92,74.89,212,91,23.294,20.95,149.8466196,8.8,3.8,71.3
OREI_Replicated_Exp,2018,Macomb,21,29,41307,4,N3,WMINUS,PHW52*LH185,UIUC7,25,6/7/2018,11/21/2018,1.873333333,83.77333333,218,79,20.554,18.74,128.5543632,8.1,3.5,72.1
OREI_Replicated_Exp,2018,Macomb,21,33,41301,4,N3,WMINUS,PHHB9*PHM49,UIUC1,29,6/7/2018,11/21/2018,1.926666667,75.17416667,215,91,21.442,19.818,156.2011834,8.1,3.8,72
OREI_Replicated_Exp,2018,Macomb,21,37,41304,4,N3,WMINUS,PHHB9*PHZ51,UIUC4,26,6/7/2018,11/21/2018,1.803333333,79.24583333,250,95,24.18,21.948,135.0166868,8,3.7,72.2
OREI_Replicated_Exp,2018,Macomb,21,41,41306,4,N3,WMINUS,PHP38*Q381,UIUC6,26,6/7/2018,11/21/2018,1.856666667,100.6575,205,81,23.16,20.904,103.8293057,9,3.9,71.1
OREI_Replicated_Exp,2018,Macomb,22,5,42305,4,N3,WPLUS,PHHB9*Q381,UIUC5,10,6/7/2018,11/20/2018,1.926666667,50.89,205,102,15.294,13.918,89.37082677,10.1,3.7,70.3
OREI_Replicated_Exp,2018,Macomb,22,9,42310,4,N3,WPLUS,17.461,ORG1,27,6/7/2018,11/20/2018,1.9,71.31666667,208,96,23.028,20.958,115.1783231,.,.,.
OREI_Replicated_Exp,2018,Macomb,22,13,42303,4,N3,WPLUS,PHHB9*PHW30,UIUC3,29,6/7/2018,11/20/2018,1.84,84.63833333,250,89,20.092,17.086,147.9635108,9.1,3.7,71.3
OREI_Replicated_Exp,2018,Macomb,22,17,42308,4,N3,WPLUS,PHW52*Q381,UIUC8,13,6/7/2018,11/20/2018,1.86,86.2375,223,96,22.432,19.896,61.88998293,9.4,4,70.8
OREI_Replicated_Exp,2018,Macomb,22,21,42309,4,N3,WPLUS,461.2B24,ORG2,28,6/7/2018,11/20/2018,1.91,87.93416667,231,217,20.18,17.8,122.8326258,10.7,4.6,68.6
OREI_Replicated_Exp,2018,Macomb,22,25,42302,4,N3,WPLUS,PHHB9*PHR63,UIUC2,26,6/7/2018,11/20/2018,1.93,78.4675,227,82,23.926,21.332,146.9840849,8.7,3.5,71.9
OREI_Replicated_Exp,2018,Macomb,22,29,42307,4,N3,WPLUS,PHW52*LH185,UIUC7,28,6/7/2018,11/21/2018,1.873333333,84.09083333,225,82,20.902,19.274,144.0330175,7.8,3.6,72.2
OREI_Replicated_Exp,2018,Macomb,22,33,42301,4,N3,WPLUS,PHHB9*PHM49,UIUC1,22,6/7/2018,11/21/2018,1.883333333,98.21,222,77,22.52,20.462,132.8343091,8.5,3.7,71.9
OREI_Replicated_Exp,2018,Macomb,22,37,42304,4,N3,WPLUS,PHHB9*PHZ51,UIUC4,28,6/7/2018,11/21/2018,1.866666667,87.22666667,244,110,22.036,19.788,131.7039317,8.3,3.5,72.2
OREI_Replicated_Exp,2018,Macomb,22,41,42306,4,N3,WPLUS,PHP38*Q381,UIUC6,27,6/7/2018,11/21/2018,1.863333333,89.60666667,213,76,20.866,18.88,101.4520358,8.6,4,71.4
OREI_Replicated_Exp,2018,Macomb,23,5,41105,4,N1,WMINUS,PHHB9*Q381,UIUC5,24,6/7/2018,11/20/2018,1.913333333,57.07333333,191,94,15.156,13.912,76.46979192,9.9,3.8,70.3
OREI_Replicated_Exp,2018,Macomb,23,9,41109,4,N1,WMINUS,461.2B24,ORG2,27,6/7/2018,11/20/2018,1.876666667,82.425,222,84,21.582,19.314,91.40118343,10,4.4,69.2
OREI_Replicated_Exp,2018,Macomb,23,13,41107,4,N1,WMINUS,PHW52*LH185,UIUC7,26,6/7/2018,11/20/2018,1.866666667,81.35833333,216,73,20.08,18.03,107.8913094,7.2,3.6,72.8
OREI_Replicated_Exp,2018,Macomb,23,17,41104,4,N1,WMINUS,PHHB9*PHZ51,UIUC4,29,6/7/2018,11/20/2018,1.876666667,86.87916667,236,85,21.3,19.722,.,.,.,.
OREI_Replicated_Exp,2018,Macomb,23,21,41101,4,N1,WMINUS,PHHB9*PHM49,UIUC1,28,6/7/2018,11/20/2018,1.91,88.40166667,215,95,22.332,20.632,139.7373667,7.9,3.6,72.7
OREI_Replicated_Exp,2018,Macomb,23,25,41110,4,N1,WMINUS,17.461,ORG1,33,6/7/2018,11/20/2018,1.94,85.22416667,220,104,21.946,19.6,120.3226314,9,5.4,68.8
OREI_Replicated_Exp,2018,Macomb,23,29,41108,4,N1,WMINUS,PHW52*Q381,UIUC8,19,6/7/2018,11/21/2018,1.883333333,81.28,212,71,19.578,17.166,89.17998764,8.7,4,71.1
OREI_Replicated_Exp,2018,Macomb,23,33,41106,4,N1,WMINUS,PHP38*Q381,UIUC6,25,6/7/2018,11/21/2018,1.863333333,90.60916667,199,68,20.976,18.556,109.4451142,8,3.9,72
OREI_Replicated_Exp,2018,Macomb,23,37,41102,4,N1,WMINUS,PHHB9*PHR63,UIUC2,27,6/7/2018,11/21/2018,1.903333333,62.23416667,209,73,21.836,19.524,131.201518,7.4,3.5,73
OREI_Replicated_Exp,2018,Macomb,23,41,41103,4,N1,WMINUS,PHHB9*PHW30,UIUC3,35,6/7/2018,11/21/2018,1.866666667,80.36916667,227,72,20.978,18.822,102.6732883,7.5,3.8,72.5
OREI_Replicated_Exp,2018,Macomb,24,5,42105,4,N1,WPLUS,PHHB9*Q381,UIUC5,27,6/7/2018,11/20/2018,1.926666667,64.53916667,194,89,15.884,14.148,80.76441572,9.7,3.8,70.5
OREI_Replicated_Exp,2018,Macomb,24,9,42109,4,N1,WPLUS,461.2B24,ORG2,18,6/7/2018,11/20/2018,1.883333333,82.0125,190,89,16.93,15.378,68.98963642,10.8,4,69.2
OREI_Replicated_Exp,2018,Macomb,24,13,42107,4,N1,WPLUS,PHW52*LH185,UIUC7,21,6/7/2018,11/20/2018,1.886666667,81.92583333,194,59,20.114,17.442,112.6474228,7.7,3.8,72.1
OREI_Replicated_Exp,2018,Macomb,24,17,42104,4,N1,WPLUS,PHHB9*PHZ51,UIUC4,27,6/7/2018,11/20/2018,1.84,91.655,218,80,20.804,19.08,.,8.4,3.7,71.9
OREI_Replicated_Exp,2018,Macomb,24,21,42101,4,N1,WPLUS,PHHB9*PHM49,UIUC1,25,6/7/2018,11/20/2018,1.896666667,79.02166667,210,81,24.036,21.582,126.7220584,8.1,3.4,72.6
OREI_Replicated_Exp,2018,Macomb,24,25,42110,4,N1,WPLUS,17.461,ORG1,32,6/7/2018,11/20/2018,1.936666667,50.98916667,199,102,20.308,18.036,116.9477318,8.7,5.1,69.5
OREI_Replicated_Exp,2018,Macomb,24,29,42108,4,N1,WPLUS,PHW52*Q381,UIUC8,13,6/7/2018,11/21/2018,1.906666667,76.81166667,197,63,20.786,18.35,66.4542219,9,4,71
OREI_Replicated_Exp,2018,Macomb,24,33,42106,4,N1,WPLUS,PHP38*Q381,UIUC6,26,6/7/2018,11/21/2018,1.92,89.00166667,187,70,21.45,18.97,91.78953218,8.3,4,71.6
OREI_Replicated_Exp,2018,Macomb,24,37,42102,4,N1,WPLUS,PHHB9*PHR63,UIUC2,24,6/7/2018,11/21/2018,1.866666667,76.085,205,74,23.322,20.99,124.9374204,8.3,3.9,71.8
OREI_Replicated_Exp,2018,Macomb,24,41,42103,4,N1,WPLUS,PHHB9*PHW30,UIUC3,28,6/7/2018,11/21/2018,1.906666667,90.81666667,214,78,20.668,18.74,87.64298076,7.8,3.7,72.2
OREI_Replicated_Exp,2019,UIUC2019,1,5,1005,1,N2,WMINUS,PHP38*Q381,UIUC6,19,6/10/2019,10/19/2019,1.92,110.92,211,92,26.48,23.2,.,8,3.3,73
OREI_Replicated_Exp,2019,UIUC2019,1,9,1009,1,N2,WMINUS,PHHB9*PHW30,UIUC3,66,6/10/2019,10/19/2019,1.85,111.31,265,120,25.1,22.46,127.1732446,7.3,3.5,73.2
OREI_Replicated_Exp,2019,UIUC2019,1,13,1013,1,N2,WMINUS,17.461,ORG1,53,6/10/2019,10/19/2019,1.89,89.36,223,120,23.54,21.54,107.6251012,.,.,.
OREI_Replicated_Exp,2019,UIUC2019,1,17,1017,1,N2,WMINUS,PHW52*LH185,UIUC7,59,6/10/2019,10/19/2019,1.91,111.96,262,120,25.78,23.28,105.961643,10.6,3.8,70.5
OREI_Replicated_Exp,2019,UIUC2019,1,21,1021,1,N2,WMINUS,59R5,CHECK,54,6/10/2019,10/19/2019,1.87,111.53,272,122,27,24.16,134.9734192,8.4,4.3,70.9
OREI_Replicated_Exp,2019,UIUC2019,1,25,1025,1,N2,WMINUS,PHW52*Q381,UIUC8,64,6/10/2019,10/19/2019,1.89,85.98,237,113,23.56,21.02,137.4944412,7.4,3.3,73.5
OREI_Replicated_Exp,2019,UIUC2019,1,29,1029,1,N2,WMINUS,PHHB9*PHR63,UIUC2,65,6/10/2019,10/19/2019,1.89,103.84,237,125,26.24,24.56,159.3436154,9.2,3.4,72
OREI_Replicated_Exp,2019,UIUC2019,1,33,1033,1,N2,WMINUS,PHHB9*PHZ51,UIUC4,61,6/10/2019,10/19/2019,1.85,88.32,293,132,25.4,23.38,148.3830499,7.3,3.3,73.3
OREI_Replicated_Exp,2019,UIUC2019,1,37,1037,1,N2,WMINUS,17.2B24,ORG4,58,6/10/2019,10/19/2019,1.91,112.68,229,134,24.76,23.28,144.5252808,9.4,3.5,71.9
OREI_Replicated_Exp,2019,UIUC2019,1,41,1041,1,N2,WMINUS,PHHB9*PHM49,UIUC1,61,6/10/2019,10/19/2019,1.86,105.98,242,115,24.98,22.66,156.0529416,8,3.6,72.8
OREI_Replicated_Exp,2019,UIUC2019,4,5,4005,1,N1,WMINUS,PHHB9*PHR63,UIUC2,65,6/10/2019,10/19/2019,1.91,92.72,254,132,24.04,22.42,149.1856688,8.6,2.9,73.3
OREI_Replicated_Exp,2019,UIUC2019,4,9,4009,1,N1,WMINUS,PHP38*Q381,UIUC6,62,6/10/2019,10/19/2019,1.92,90.99,248,129,25.5,23.6,142.9612518,9.6,3.7,71.3
OREI_Replicated_Exp,2019,UIUC2019,4,13,4013,1,N1,WMINUS,PHHB9*PHW30,UIUC3,69,6/10/2019,10/19/2019,1.85,100.77,297,146,25.08,23.98,175.5385322,7,3.2,73.8
OREI_Replicated_Exp,2019,UIUC2019,4,17,4017,1,N1,WMINUS,59R5,CHECK,67,6/10/2019,10/19/2019,1.87,100.71,297,140,26.34,23.52,138.9682336,7.8,3.3,73.2
OREI_Replicated_Exp,2019,UIUC2019,4,21,4021,1,N1,WMINUS,PHHB9*PHZ51,UIUC4,65,6/10/2019,10/19/2019,1.85,90.69,280,140,25.18,23.32,150.199403,10,3.8,71
OREI_Replicated_Exp,2019,UIUC2019,4,25,4025,1,N1,WMINUS,PHHB9*PHM49,UIUC1,62,6/10/2019,10/19/2019,1.85,85.65,245,121,24.9,23.54,129.9405679,7,3.3,73.8
OREI_Replicated_Exp,2019,UIUC2019,4,29,4029,1,N1,WMINUS,17.2B24,ORG4,66,6/10/2019,10/19/2019,1.93,68.55,243,130,23.42,21.22,156.4842594,9.4,4.7,69.4
OREI_Replicated_Exp,2019,UIUC2019,4,33,4033,1,N1,WMINUS,PHW52*LH185,UIUC7,60,6/10/2019,10/19/2019,1.95,82.14,265,114,23.38,21.48,107.8734101,8.4,3.3,72.8
OREI_Replicated_Exp,2019,UIUC2019,4,37,4037,1,N1,WMINUS,PHW52*Q381,UIUC8,66,6/10/2019,10/19/2019,1.92,92.86,254,132,23.76,22.4,149.0243208,8.9,4.6,70
OREI_Replicated_Exp,2019,UIUC2019,4,41,4041,1,N1,WMINUS,17.461,ORG1,63,6/10/2019,10/19/2019,1.9,82.94,256,129,22.48,20.2,125.9217678,7.8,3.4,73.1
OREI_Replicated_Exp,2019,UIUC2019,5,5,5005,1,N3,WMINUS,PHHB9*PHM49,UIUC1,62,6/10/2019,10/19/2019,1.86,96.77,235,112,26.2,24.4,142.6837799,7.8,4.4,71.3
OREI_Replicated_Exp,2019,UIUC2019,5,9,5009,1,N3,WMINUS,PHW52*LH185,UIUC7,59,6/10/2019,10/19/2019,1.82,105.5,267,140,24.44,23.02,110.9551875,10.1,3.8,70.7
OREI_Replicated_Exp,2019,UIUC2019,5,13,5013,1,N3,WMINUS,17.461,ORG1,65,6/10/2019,10/19/2019,1.91,96.24,255,143,24.38,22.78,150.4117863,8.9,3.4,72.2
OREI_Replicated_Exp,2019,UIUC2019,5,17,5017,1,N3,WMINUS,59R5,CHECK,66,6/10/2019,10/19/2019,1.88,98.83,293,134,26.04,23.42,184.3884722,8.7,3.5,72.1
OREI_Replicated_Exp,2019,UIUC2019,5,21,5021,1,N3,WMINUS,17.2B24,ORG4,64,6/10/2019,10/19/2019,1.9,82.67,243,128,26.16,23.7,158.2879328,7.6,3.3,73.4
OREI_Replicated_Exp,2019,UIUC2019,5,25,5025,1,N3,WMINUS,PHHB9*PHZ51,UIUC4,67,6/10/2019,10/19/2019,1.82,109.71,291,128,25.76,24.12,216.0530326,8.7,3.7,72.1
